#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1661     1.46028     1.21923   0.0061707
        1662     1.46428     1.21938  0.00616874
        1663      1.4683     1.21953  0.00616685
        1664     1.47233     1.21968  0.00616502
        1665     1.47636     1.21983  0.00616324
        1666     1.48036     1.21999  0.00616152
        1667     1.48433     1.22015  0.00615987
        1668     1.48824     1.22031  0.00615827
        1669     1.49207     1.22047  0.00615674
        1670     1.49581     1.22063  0.00615526
        1671     1.49942      1.2208  0.00615383
        1672     1.50289     1.22097  0.00615246
        1673     1.50619     1.22114  0.00615115
        1674      1.5093     1.22131  0.00614988
        1675     1.51219     1.22149  0.00614866
        1676     1.51483     1.22166  0.00614748
        1677     1.51721     1.22184  0.00614634
        1678      1.5193     1.22201  0.00614524
        1679     1.52107     1.22219  0.00614416
        1680      1.5225     1.22237   0.0061431
        1681     1.52358     1.22255  0.00614206
        1682     1.52427     1.22273  0.00614103
        1683     1.52457     1.22291  0.00613999
        1684     1.52444     1.22309  0.00613896
        1685     1.52388     1.22327  0.00613791
        1686     1.52287     1.22345  0.00613684
        1687     1.52138     1.22362  0.00613574
        1688     1.51941      1.2238  0.00613461
        1689     1.51695     1.22397  0.00613343
        1690       1.514     1.22414  0.00613221
        1691     1.51054     1.22431  0.00613092
        1692     1.50659     1.22448  0.00612956
        1693     1.50215     1.22464  0.00612814
        1694     1.49722      1.2248  0.00612663
        1695     1.49181     1.22496  0.00612504
        1696     1.48595     1.22511  0.00612336
        1697     1.47965     1.22526  0.00612159
        1698     1.47294     1.22541  0.00611972
        1699     1.46585     1.22555  0.00611776
        1700     1.45841     1.22569  0.00611569
        1701     1.45066     1.22582  0.00611353
        1702     1.44266     1.22595  0.00611126
        1703     1.43445     1.22607   0.0061089
        1704     1.42608     1.22619  0.00610644
        1705     1.41762      1.2263  0.00610389
        1706     1.40911     1.22641  0.00610126
        1707     1.40062     1.22651  0.00609854
        1708     1.39221     1.22661  0.00609574
        1709     1.38394      1.2267  0.00609286
        1710     1.37588     1.22679  0.00608993
        1711     1.36809     1.22687  0.00608693
        1712     1.36063     1.22695  0.00608387
        1713     1.35354     1.22702  0.00608077
        1714     1.34689     1.22709  0.00607762
        1715     1.34071     1.22716  0.00607444
        1716     1.33505     1.22722  0.00607123
        1717     1.32993     1.22728  0.00606799
        1718     1.32538     1.22734  0.00606472
        1719      1.3214     1.22739  0.00606144
        1720     1.31799     1.22744  0.00605815
        1721     1.31516      1.2275  0.00605484
        1722     1.31288     1.22754  0.00605153
        1723     1.31114     1.22759  0.00604821
        1724     1.30991     1.22764  0.00604489
        1725     1.30914     1.22769  0.00604157
        1726      1.3088     1.22774  0.00603825
        1727     1.30883     1.22778  0.00603494
        1728     1.30918     1.22783  0.00603163
        1729      1.3098     1.22788  0.00602833
        1730     1.31064     1.22792  0.00602503
        1731     1.31163     1.22797  0.00602175
        1732     1.31271     1.22802  0.00601847
        1733     1.31383     1.22807   0.0060152
        1734     1.31494     1.22812  0.00601194
        1735     1.31598     1.22817  0.00600869
        1736     1.31691     1.22822  0.00600544
        1737     1.31768     1.22827  0.00600221
        1738     1.31825     1.22833  0.00599898
        1739     1.31858     1.22838  0.00599575
        1740     1.31865     1.22843  0.00599253
        1741     1.31843     1.22848  0.00598931
        1742      1.3179     1.22853  0.00598609
        1743     1.31703     1.22858  0.00598287
        1744     1.31581     1.22863  0.00597965
        1745     1.31423     1.22868  0.00597643
        1746     1.31228     1.22873   0.0059732
        1747     1.30996     1.22878  0.00596996
        1748     1.30726     1.22882  0.00596671
        1749     1.30419     1.22887  0.00596345
        1750     1.30075     1.22891  0.00596019
        1751     1.29693     1.22895  0.00595691
        1752     1.29276     1.22898  0.00595362
        1753     1.28822     1.22902  0.00595032
        1754     1.28334     1.22905  0.00594701
        1755     1.27812     1.22907  0.00594369
        1756     1.27257      1.2291  0.00594035
        1757     1.26672     1.22912  0.00593701
        1758     1.26057     1.22914  0.00593366
        1759     1.25414     1.22915  0.00593031
        1760     1.24745     1.22916  0.00592694
        1761      1.2405     1.22917  0.00592358
        1762     1.23331     1.22917  0.00592022
        1763      1.2259     1.22917  0.00591686
        1764     1.21828     1.22916  0.00591351
        1765     1.21048     1.22915  0.00591017
        1766     1.20251     1.22914  0.00590684
        1767      1.1944     1.22912  0.00590353
        1768     1.18618     1.22909  0.00590025
        1769     1.17788     1.22907  0.00589698
        1770     1.16952     1.22903  0.00589375
        1771     1.16114     1.22899  0.00589054
        1772     1.15277     1.22895  0.00588737
        1773     1.14445      1.2289  0.00588425
        1774     1.13623     1.22885  0.00588116
        1775     1.12814     1.22879  0.00587812
        1776     1.12023     1.22873  0.00587513
        1777     1.11256     1.22867  0.00587219
        1778     1.10516      1.2286   0.0058693
        1779      1.0981     1.22852  0.00586646
        1780     1.09143     1.22845  0.00586366
        1781     1.08519     1.22837  0.00586092
        1782     1.07944     1.22828  0.00585823
        1783     1.07423      1.2282  0.00585558
        1784     1.06962     1.22811  0.00585298
        1785     1.06565     1.22802   0.0058504
        1786     1.06238     1.22792  0.00584786
        1787     1.05985     1.22783  0.00584535
        1788     1.05808     1.22774  0.00584285
        1789     1.05711     1.22764  0.00584036
        1790     1.05696     1.22754  0.00583788
        1791     1.05765     1.22745  0.00583539
        1792     1.05919     1.22736  0.00583289
        1793     1.06158     1.22726  0.00583037
        1794      1.0648     1.22717  0.00582782
        1795     1.06886     1.22708  0.00582524
        1796     1.07371       1.227  0.00582262
        1797     1.07933     1.22692  0.00581996
        1798     1.08568     1.22684  0.00581726
        1799     1.09271     1.22676   0.0058145
        1800     1.10036     1.22669  0.00581169
        1801     1.10858     1.22663  0.00580884
        1802     1.11731     1.22657  0.00580593
        1803     1.12648     1.22651  0.00580298
        1804     1.13602     1.22646  0.00579998
        1805     1.14586     1.22642  0.00579693
        1806     1.15592     1.22638  0.00579386
        1807     1.16614     1.22634  0.00579074
        1808     1.17644     1.22632  0.00578761
        1809     1.18676      1.2263  0.00578445
        1810     1.19703     1.22628  0.00578128
        1811     1.20717     1.22627  0.00577809
        1812     1.21714     1.22626  0.00577491
        1813     1.22686     1.22626  0.00577172
        1814     1.23628     1.22627  0.00576854
        1815     1.24534     1.22628  0.00576537
        1816       1.254      1.2263  0.00576222
        1817     1.26221     1.22631  0.00575908
        1818     1.26992     1.22634  0.00575596
        1819      1.2771     1.22637  0.00575287
        1820     1.28371      1.2264  0.00574979
        1821     1.28971     1.22643  0.00574674
        1822     1.29507     1.22647  0.00574371
        1823     1.29978     1.22651   0.0057407
        1824      1.3038     1.22655  0.00573771
        1825      1.3071      1.2266  0.00573474
        1826     1.30968     1.22664  0.00573177
        1827     1.31151     1.22669  0.00572883
        1828     1.31259     1.22674  0.00572588
        1829     1.31289     1.22678  0.00572295
        1830     1.31242     1.22683  0.00572001
        1831     1.31118     1.22688  0.00571707
        1832     1.30916     1.22692  0.00571413
        1833     1.30636     1.22696  0.00571118
        1834     1.30279     1.22701  0.00570821
        1835     1.29845     1.22704  0.00570523
        1836     1.29336     1.22708  0.00570224
        1837     1.28753     1.22711  0.00569923
        1838     1.28098     1.22714  0.00569621
        1839     1.27374     1.22717  0.00569316
        1840     1.26583     1.22719  0.00569011
        1841     1.25729     1.22721  0.00568704
        1842     1.24813     1.22722  0.00568397
        1843      1.2384     1.22722  0.00568089
        1844     1.22814     1.22722   0.0056778
        1845      1.2174     1.22722  0.00567473
        1846     1.20621     1.22721  0.00567167
        1847     1.19463     1.22719  0.00566862
        1848     1.18272     1.22717  0.00566561
        1849     1.17054     1.22713  0.00566263
        1850     1.15815      1.2271  0.00565969
        1851     1.14562     1.22705   0.0056568
        1852     1.13302       1.227  0.00565397
        1853      1.1204     1.22695  0.00565122
        1854     1.10783     1.22688  0.00564853
        1855      1.0954     1.22681  0.00564593
        1856     1.08316     1.22673  0.00564342
        1857     1.07118     1.22665    0.005641
        1858     1.05953     1.22656  0.00563869
        1859     1.04828     1.22646  0.00563647
        1860     1.03749     1.22636  0.00563435
        1861     1.02721     1.22625  0.00563234
        1862      1.0175     1.22614  0.00563043
        1863      1.0084     1.22603  0.00562862
        1864    0.999968      1.2259  0.00562691
        1865    0.992223     1.22578  0.00562529
        1866    0.985196     1.22565  0.00562375
        1867    0.978907     1.22552  0.00562229
        1868    0.973368     1.22538   0.0056209
        1869    0.968581     1.22525  0.00561957
        1870    0.964542     1.22511   0.0056183
        1871    0.961237     1.22497  0.00561706
        1872    0.958645     1.22482  0.00561586
        1873    0.956734     1.22468  0.00561469
        1874    0.955466     1.22454  0.00561353
        1875    0.954797     1.22439  0.00561238
        1876    0.954676     1.22425  0.00561123
        1877    0.955048      1.2241  0.00561007
        1878    0.955855     1.22396   0.0056089
