#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        4769       -0.92   -0.967876 0.000641856
        4770       -0.92   -0.967866   0.0006418
        4771       -0.92   -0.967856 0.000641744
        4772       -0.92   -0.967846 0.000641687
        4773       -0.92   -0.967836 0.000641631
        4774       -0.92   -0.967826 0.000641575
        4775       -0.92   -0.967816 0.000641519
        4776       -0.92   -0.967806 0.000641463
        4777       -0.92   -0.967796 0.000641406
        4778       -0.92   -0.967786  0.00064135
        4779       -0.92   -0.967776 0.000641294
        4780       -0.92   -0.967766 0.000641238
        4781       -0.92   -0.967756 0.000641181
        4782       -0.92   -0.967746 0.000641125
        4783       -0.92   -0.967736 0.000641069
        4784       -0.92   -0.967726 0.000641012
        4785       -0.92   -0.967716 0.000640956
        4786       -0.92   -0.967706   0.0006409
        4787       -0.92   -0.967696 0.000640843
        4788       -0.92   -0.967686 0.000640787
        4789       -0.92   -0.967676  0.00064073
        4790       -0.92   -0.967666 0.000640674
        4791       -0.92   -0.967656 0.000640617
        4792       -0.92   -0.967646 0.000640561
        4793       -0.92   -0.967636 0.000640504
        4794       -0.92   -0.967626 0.000640448
        4795       -0.92   -0.967616 0.000640391
        4796       -0.92   -0.967606 0.000640335
        4797       -0.92   -0.967596 0.000640278
        4798       -0.92   -0.967586 0.000640222
        4799       -0.92   -0.967577 0.000640165
        4800       -0.92   -0.967567 0.000640108
        4801       -0.92   -0.967557 0.000640052
        4802       -0.92   -0.967547 0.000639995
        4803       -0.92   -0.967537 0.000639938
        4804       -0.92   -0.967527 0.000639882
        4805       -0.92   -0.967517 0.000639825
        4806       -0.92   -0.967507 0.000639768
        4807       -0.92   -0.967497 0.000639711
        4808       -0.92   -0.967488 0.000639655
        4809       -0.92   -0.967478 0.000639598
        4810          -1   -0.967484 0.000639501
        4811          -1   -0.967491 0.000639403
        4812          -1   -0.967498 0.000639306
        4813          -1   -0.967505 0.000639209
        4814          -1   -0.967511 0.000639112
        4815          -1   -0.967518 0.000639015
        4816          -1   -0.967525 0.000638918
        4817          -1   -0.967532 0.000638821
        4818          -1   -0.967538 0.000638724
        4819          -1   -0.967545 0.000638626
        4820          -1   -0.967552 0.000638529
        4821          -1   -0.967559 0.000638433
        4822          -1   -0.967565 0.000638336
        4823          -1   -0.967572 0.000638239
        4824          -1   -0.967579 0.000638142
        4825          -1   -0.967585 0.000638045
        4826          -1   -0.967592 0.000637948
        4827          -1   -0.967599 0.000637851
        4828          -1   -0.967606 0.000637754
        4829          -1   -0.967612 0.000637658
        4830          -1   -0.967619 0.000637561
        4831          -1   -0.967626 0.000637464
        4832          -1   -0.967632 0.000637367
        4833          -1   -0.967639 0.000637271
        4834       -0.92   -0.967629 0.000637215
        4835       -0.92   -0.967619 0.000637159
        4836       -0.92    -0.96761 0.000637104
        4837       -0.92     -0.9676 0.000637048
        4838          -1   -0.967606 0.000636952
        4839          -1   -0.967613 0.000636855
        4840          -1    -0.96762 0.000636759
        4841          -1   -0.967627 0.000636662
        4842          -1   -0.967633 0.000636566
        4843          -1    -0.96764 0.000636469
        4844          -1   -0.967647 0.000636373
        4845          -1   -0.967653 0.000636277
        4846          -1    -0.96766 0.000636181
        4847          -1   -0.967667 0.000636084
        4848          -1   -0.967673 0.000635988
        4849          -1    -0.96768 0.000635892
        4850          -1   -0.967687 0.000635796
        4851          -1   -0.967693 0.000635699
        4852          -1     -0.9677 0.000635603
        4853          -1   -0.967707 0.000635507
        4854          -1   -0.967713 0.000635411
        4855          -1    -0.96772 0.000635315
        4856          -1   -0.967727 0.000635219
        4857          -1   -0.967733 0.000635123
        4858          -1    -0.96774 0.000635027
        4859          -1   -0.967746 0.000634931
        4860       -0.92   -0.967737 0.000634876
        4861          -1   -0.967743  0.00063478
        4862          -1    -0.96775 0.000634684
        4863          -1   -0.967757 0.000634589
        4864          -1   -0.967763 0.000634493
        4865          -1    -0.96777 0.000634397
        4866          -1   -0.967776 0.000634301
        4867          -1   -0.967783 0.000634205
        4868          -1    -0.96779  0.00063411
        4869          -1   -0.967796 0.000634014
        4870          -1   -0.967803 0.000633918
        4871          -1   -0.967809 0.000633823
        4872          -1   -0.967816 0.000633727
        4873          -1   -0.967823 0.000633631
        4874          -1   -0.967829 0.000633536
        4875          -1   -0.967836  0.00063344
        4876          -1   -0.967842 0.000633344
        4877          -1   -0.967849 0.000633249
        4878          -1   -0.967856 0.000633153
        4879          -1   -0.967862 0.000633058
        4880          -1   -0.967869 0.000632962
        4881          -1   -0.967875 0.000632867
        4882          -1   -0.967882 0.000632772
        4883          -1   -0.967889 0.000632676
        4884          -1   -0.967895 0.000632581
        4885          -1   -0.967902 0.000632485
        4886          -1   -0.967908  0.00063239
        4887          -1   -0.967915 0.000632295
        4888          -1   -0.967921   0.0006322
        4889          -1   -0.967928 0.000632104
        4890          -1   -0.967935 0.000632009
        4891          -1   -0.967941 0.000631914
        4892          -1   -0.967948 0.000631819
        4893          -1   -0.967954 0.000631723
        4894          -1   -0.967961 0.000631628
        4895          -1   -0.967967 0.000631533
        4896          -1   -0.967974 0.000631438
        4897          -1    -0.96798 0.000631343
        4898          -1   -0.967987 0.000631248
        4899          -1   -0.967993 0.000631153
        4900          -1      -0.968 0.000631058
        4901          -1   -0.968007 0.000630963
        4902          -1   -0.968013 0.000630868
        4903          -1    -0.96802 0.000630773
        4904          -1   -0.968026 0.000630678
        4905          -1   -0.968033 0.000630583
        4906          -1   -0.968039 0.000630488
        4907          -1   -0.968046 0.000630393
        4908          -1   -0.968052 0.000630299
        4909          -1   -0.968059 0.000630204
        4910          -1   -0.968065 0.000630109
        4911          -1   -0.968072 0.000630014
        4912          -1   -0.968078  0.00062992
        4913          -1   -0.968085 0.000629825
        4914          -1   -0.968091  0.00062973
        4915          -1   -0.968098 0.000629636
        4916          -1   -0.968104 0.000629541
        4917          -1   -0.968111 0.000629446
        4918          -1   -0.968117 0.000629352
        4919          -1   -0.968124 0.000629257
        4920          -1    -0.96813 0.000629163
        4921          -1   -0.968137 0.000629068
        4922          -1   -0.968143 0.000628974
        4923          -1    -0.96815 0.000628879
        4924          -1   -0.968156 0.000628785
        4925          -1   -0.968162  0.00062869
        4926          -1   -0.968169 0.000628596
        4927          -1   -0.968175 0.000628501
        4928          -1   -0.968182 0.000628407
        4929          -1   -0.968188 0.000628313
        4930       -0.92   -0.968178 0.000628261
        4931       -0.92   -0.968169  0.00062821
        4932       -0.92   -0.968159 0.000628158
        4933       -0.92   -0.968149 0.000628107
        4934       -0.92   -0.968139 0.000628055
        4935       -0.92    -0.96813 0.000628004
        4936       -0.92    -0.96812 0.000627952
        4937       -0.92    -0.96811 0.000627901
        4938       -0.92     -0.9681 0.000627849
        4939       -0.92   -0.968091 0.000627798
        4940       -0.92   -0.968081 0.000627746
        4941       -0.92   -0.968071 0.000627694
        4942       -0.92   -0.968062 0.000627643
        4943       -0.92   -0.968052 0.000627591
        4944       -0.92   -0.968042 0.000627539
        4945       -0.92   -0.968032 0.000627488
        4946       -0.92   -0.968023 0.000627436
        4947       -0.92   -0.968013 0.000627384
        4948       -0.92   -0.968003 0.000627333
        4949       -0.92   -0.967994 0.000627281
        4950       -0.92   -0.967984 0.000627229
        4951       -0.92   -0.967974 0.000627177
        4952       -0.92   -0.967964 0.000627125
        4953       -0.92   -0.967955 0.000627073
        4954       -0.92   -0.967945 0.000627022
        4955       -0.92   -0.967935  0.00062697
        4956       -0.92   -0.967926 0.000626918
        4957          -1   -0.967932 0.000626825
        4958          -1   -0.967939 0.000626732
        4959          -1   -0.967945 0.000626639
        4960          -1   -0.967952 0.000626546
        4961          -1   -0.967958 0.000626453
        4962          -1   -0.967965  0.00062636
        4963          -1   -0.967971 0.000626267
        4964          -1   -0.967977 0.000626174
        4965          -1   -0.967984 0.000626081
        4966          -1    -0.96799 0.000625988
        4967          -1   -0.967997 0.000625895
        4968          -1   -0.968003 0.000625802
        4969          -1    -0.96801 0.000625709
        4970          -1   -0.968016 0.000625617
        4971          -1   -0.968023 0.000625524
        4972          -1   -0.968029 0.000625431
        4973          -1   -0.968035 0.000625338
        4974          -1   -0.968042 0.000625246
        4975          -1   -0.968048 0.000625153
        4976          -1   -0.968055  0.00062506
        4977          -1   -0.968061 0.000624968
        4978          -1   -0.968067 0.000624875
        4979          -1   -0.968074 0.000624783
        4980          -1    -0.96808  0.00062469
        4981          -1   -0.968087 0.000624597
        4982          -1   -0.968093 0.000624505
        4983          -1     -0.9681 0.000624412
        4984          -1   -0.968106  0.00062432
        4985          -1   -0.968112 0.000624227
        4986          -1   -0.968119 0.000624135
        4987          -1   -0.968125 0.000624043
        4988          -1   -0.968132  0.00062395
        4989          -1   -0.968138 0.000623858
        4990          -1   -0.968144 0.000623766
        4991          -1   -0.968151 0.000623673
        4992          -1   -0.968157 0.000623581
        4993          -1   -0.968163 0.000623489
        4994          -1    -0.96817 0.000623396
        4995          -1   -0.968176 0.000623304
        4996          -1   -0.968183 0.000623212
        4997          -1   -0.968189  0.00062312
        4998          -1   -0.968195 0.000623028
